cod,provincia,nome,alt,data,insolacao,lat,lon
5000C,CEUTA,CEUTA,87,2025-12-17 00:00:00,"3,8",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-18 00:00:00,"4,0",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-19 00:00:00,"2,4",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-20 00:00:00,"4,7",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-21 00:00:00,"0,8",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-22 00:00:00,"6,6",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-23 00:00:00,"1,5",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-24 00:00:00,"5,8",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-25 00:00:00,"3,3",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-26 00:00:00,"1,3",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-27 00:00:00,"0,5",35.88861111111111,-5.3469444444444445
5000C,CEUTA,CEUTA,87,2025-12-28 00:00:00,"3,5",35.88861111111111,-5.3469444444444445
5051X,GRANADA,HUÉSCAR,1100,2025-12-29 00:00:00,"0,6",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-30 00:00:00,"5,8",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-31 00:00:00,"8,3",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-01,"8,3",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-02,"4,5",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-03,"2,2",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-05,"1,3",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-06,"7,3",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-07,"8,4",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-08,"8,3",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-09,"7,9",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-10,"1,0",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-11,"4,4",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-12,"1,9",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-13,"0,4",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-14,"0,0",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-15 00:00:00,"2,8",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-16 00:00:00,"3,8",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-17 00:00:00,"1,7",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-20 00:00:00,"1,5",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-21 00:00:00,"1,0",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-22 00:00:00,"7,3",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-23 00:00:00,"2,0",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-25 00:00:00,"2,3",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-26 00:00:00,"5,4",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-27 00:00:00,"1,5",37.86138888888889,-2.6527777777777777
5051X,GRANADA,HUÉSCAR,1100,2025-12-28 00:00:00,"0,0",37.86138888888889,-2.6527777777777777
5192,JAEN,VILLARRODRIGO,862,2025-12-29 00:00:00,"4,6",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-30 00:00:00,"1,7",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-31 00:00:00,"5,6",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-01,"6,5",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-02,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-03,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-04,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-05,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-06,"0,6",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-07,"6,5",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-08,"6,5",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-09,"6,5",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-10,"2,4",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-11,"6,4",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-12,"3,8",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-13,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-14,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-15 00:00:00,"1,3",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-16 00:00:00,"1,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-17 00:00:00,"0,9",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-18 00:00:00,"5,5",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-19 00:00:00,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-20 00:00:00,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-21 00:00:00,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-22 00:00:00,"0,2",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-23 00:00:00,"0,0",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-24 00:00:00,"5,3",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-25 00:00:00,"2,6",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-26 00:00:00,"2,2",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-27 00:00:00,"5,7",38.48916666666667,-2.6375
5192,JAEN,VILLARRODRIGO,862,2025-12-28 00:00:00,"3,3",38.48916666666667,-2.6375
5270B,JAEN,JAÉN,580,2025-12-29 00:00:00,"4,7",37.777499999999996,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-30 00:00:00,"7,1",37.777499999999996,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-31 00:00:00,"7,9",37.777499999999996,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-01,"8,1",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-02,"0,8",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-03,"1,6",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-04,"0,7",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-05,"1,5",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-06,"1,4",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-07,"7,9",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-08,"8,0",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-09,"7,4",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-10,"0,0",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-11,"7,8",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-12,"5,5",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-13,"2,8",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-14,"2,6",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-15 00:00:00,"3,1",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-16 00:00:00,"0,7",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-17 00:00:00,"7,6",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-18 00:00:00,"7,1",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-19 00:00:00,"0,2",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-20 00:00:00,"1,5",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-21 00:00:00,"0,0",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-22 00:00:00,"1,9",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-23 00:00:00,"0,4",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-24 00:00:00,"1,9",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-25 00:00:00,"0,6",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-26 00:00:00,"3,4",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-27 00:00:00,"6,9",37.7775,-3.8091666666666666
5270B,JAEN,JAÉN,580,2025-12-28 00:00:00,"0,8",37.7775,-3.8091666666666666
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-29 00:00:00,"9,2",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-30 00:00:00,"3,8",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-31 00:00:00,"4,9",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-01,"9,0",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-02,"4,2",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-03,"8,0",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-04,"0,1",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-05,"3,6",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-06,"1,8",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-07,"6,3",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-08,"8,8",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-09,"7,2",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-10,"0,0",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-11,"8,1",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-12,"0,9",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-13,"6,2",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-14,"6,1",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-15 00:00:00,"3,9",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-16 00:00:00,"1,1",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-17 00:00:00,"8,2",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-18 00:00:00,"5,6",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-19 00:00:00,"0,6",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-20 00:00:00,"0,1",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-21 00:00:00,"0,0",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-22 00:00:00,"4,5",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-23 00:00:00,"0,0",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-24 00:00:00,"5,2",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-25 00:00:00,"7,5",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-26 00:00:00,"7,9",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-27 00:00:00,"7,1",37.848888888888894,-4.846666666666667
5402,CORDOBA,CÓRDOBA AEROPUERTO,90,2025-12-28 00:00:00,"5,4",37.848888888888894,-4.846666666666667
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-29 00:00:00,"8,2",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-30 00:00:00,"8,3",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-31 00:00:00,"7,9",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-01,"6,3",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-02,"0,9",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-03,"3,6",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-04,"0,4",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-05,"1,7",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-06,"5,4",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-07,"6,3",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-08,"7,0",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-09,"8,0",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-10,"0,2",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-11,"8,0",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-12,"5,7",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-13,"3,5",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-14,"0,5",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-15 00:00:00,"0,2",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-16 00:00:00,"2,4",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-17 00:00:00,"6,4",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-18 00:00:00,"7,0",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-19 00:00:00,"1,1",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-20 00:00:00,"0,0",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-21 00:00:00,"0,0",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-22 00:00:00,"4,2",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-23 00:00:00,"0,3",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-24 00:00:00,"4,2",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-25 00:00:00,"5,2",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-26 00:00:00,"7,3",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-27 00:00:00,"5,8",37.13722222222222,-3.631388888888889
5514,GRANADA,GRANADA BASE AÉREA,687,2025-12-28 00:00:00,"1,4",37.13722222222222,-3.631388888888889
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-29 00:00:00,"8,6",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-30 00:00:00,"7,7",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-31 00:00:00,"7,6",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-01,"7,8",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-02,"0,7",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-03,"2,3",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-04,"0,0",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-05,"0,8",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-06,"3,8",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-07,"5,5",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-08,"5,1",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-09,"8,6",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-10,"0,1",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-11,"8,7",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-12,"6,4",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-13,"3,6",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-14,"1,9",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-15 00:00:00,"0,4",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-16 00:00:00,"3,7",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-17 00:00:00,"8,3",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-18 00:00:00,"5,8",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-19 00:00:00,"0,4",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-20 00:00:00,"0,6",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-21 00:00:00,"0,0",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-22 00:00:00,"6,5",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-23 00:00:00,"0,3",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-24 00:00:00,"4,3",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-25 00:00:00,"3,4",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-26 00:00:00,"7,9",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-27 00:00:00,"5,6",37.19027777777777,-3.789722222222222
5530E,GRANADA,GRANADA AEROPUERTO,560,2025-12-28 00:00:00,"2,1",37.19027777777777,-3.789722222222222
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-30 00:00:00,"6,5",37.416666666666664,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-01,"8,5",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-02,"4,2",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-03,"9,2",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-05,"0,9",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-06,"1,9",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-07,"8,7",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-08,"8,9",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-09,"6,8",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-10,"0,0",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-11,"7,7",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-12,"0,0",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-13,"5,3",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-14,"8,6",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-15 00:00:00,"0,5",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-17 00:00:00,"9,0",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-18 00:00:00,"7,9",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-19 00:00:00,"0,3",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-20 00:00:00,"5,4",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-21 00:00:00,"0,0",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-23 00:00:00,"0,8",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-24 00:00:00,"3,5",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-25 00:00:00,"8,6",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-26 00:00:00,"7,1",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-27 00:00:00,"1,7",37.41666666666666,-5.879166666666667
5783,SEVILLA,SEVILLA AEROPUERTO,34,2025-12-28 00:00:00,"4,3",37.41666666666666,-5.879166666666667
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-29 00:00:00,"9,1",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-30 00:00:00,"8,7",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-31 00:00:00,"4,3",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-01,"8,2",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-02,"3,0",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-03,"8,3",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-04,"0,3",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-05,"0,0",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-06,"2,9",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-07,"9,3",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-08,"9,0",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-09,"7,0",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-10,"0,0",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-11,"6,5",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-12,"0,2",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-13,"4,7",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-14,"8,0",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-15 00:00:00,"0,9",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-16 00:00:00,"1,7",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-17 00:00:00,"8,5",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-18 00:00:00,"7,5",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-19 00:00:00,"0,8",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-20 00:00:00,"6,2",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-21 00:00:00,"0,0",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-22 00:00:00,"7,2",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-23 00:00:00,"0,0",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-24 00:00:00,"4,3",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-25 00:00:00,"7,8",37.16444444444444,-5.6113888888888885
5796,SEVILLA,MORÓN DE LA FRONTERA,87,2025-12-26 00:00:00,"5,7",37.16444444444444,-5.6113888888888885
